,market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate
66,KRW-STMX,2023-02-09T00:00:00,2023-02-09T09:00:00,8.91,8.91,7.65,7.75,1675987198285,28126991158.20825,3370616965.064718,8.91,-1.16,-0.1301907969
67,KRW-STMX,2023-02-10T00:00:00,2023-02-10T09:00:00,7.75,7.78,7.4,7.72,1676073593537,7776376664.83913,1023151042.0740521,7.75,-0.03,-0.0038709677
68,KRW-STMX,2023-02-11T00:00:00,2023-02-11T09:00:00,7.72,7.98,7.65,7.92,1676159992223,3511716446.283748,449756532.423219,7.72,0.2,0.0259067358
69,KRW-STMX,2023-02-12T00:00:00,2023-02-12T09:00:00,7.94,8.7,7.77,7.9,1676246358633,29992908829.239433,3687497417.406158,7.92,-0.02,-0.0025252525
70,KRW-STMX,2023-02-13T00:00:00,2023-02-13T09:00:00,7.91,8.06,7.3,7.59,1676332771792,5777435940.475466,753907527.2185913,7.9,-0.31,-0.0392405063
71,KRW-STMX,2023-02-14T00:00:00,2023-02-14T09:00:00,7.58,7.8,7.25,7.75,1676419200000,11958727408.986927,1582714685.748143,7.59,0.16,0.0210803689
72,KRW-STMX,2023-02-15T00:00:00,2023-02-15T09:00:00,7.76,9.77,7.68,9.15,1676505599783,73857909527.03606,8453951232.209834,7.75,1.4,0.1806451613
73,KRW-STMX,2023-02-16T00:00:00,2023-02-16T09:00:00,9.15,10.5,9.08,9.27,1676591996849,111562566433.06033,11453017268.544445,9.15,0.12,0.0131147541
74,KRW-STMX,2023-02-17T00:00:00,2023-02-17T09:00:00,9.27,9.51,9.05,9.45,1676678389460,12097311274.534323,1294466023.6181302,9.27,0.18,0.0194174757
75,KRW-STMX,2023-02-18T00:00:00,2023-02-18T09:00:00,9.43,9.45,9.01,9.21,1676764779263,5264068958.9518385,569296592.541962,9.45,-0.24,-0.0253968254
76,KRW-STMX,2023-02-19T00:00:00,2023-02-19T09:00:00,9.2,9.23,8.77,9.05,1676851195590,5346198699.87817,592719766.7598025,9.21,-0.16,-0.0173724213
77,KRW-STMX,2023-02-20T00:00:00,2023-02-20T09:00:00,9.05,9.7,8.91,9.43,1676937598961,26658907826.331715,2850114174.1179338,9.05,0.38,0.0419889503
78,KRW-STMX,2023-02-21T00:00:00,2023-02-21T09:00:00,9.45,9.95,9.05,9.47,1677023997901,40672526716.8451,4279161647.414788,9.43,0.04,0.0042417815
79,KRW-STMX,2023-02-22T00:00:00,2023-02-22T09:00:00,9.47,9.48,8.86,9.37,1677110394471,12180124480.176231,1327301643.6640193,9.47,-0.1,-0.0105596621
80,KRW-STMX,2023-02-23T00:00:00,2023-02-23T09:00:00,9.37,9.37,9.03,9.2,1677196799871,5492744164.17393,598288755.7913706,9.37,-0.17,-0.0181430096
81,KRW-STMX,2023-02-24T00:00:00,2023-02-24T09:00:00,9.19,9.38,9.0,9.33,1677283196358,10727127989.147503,1159968720.5024924,9.2,0.13,0.0141304348
82,KRW-STMX,2023-02-25T00:00:00,2023-02-25T09:00:00,9.33,9.33,8.77,9.05,1677369593680,5593304977.132107,617406677.9023983,9.33,-0.28,-0.0300107181
