,kimp,revp,winrate,won_total
131,2.0000000000000004,-0.40000000000000013,0.5714285714285714,110617263.34969652
132,2.0000000000000004,-0.30000000000000016,0.625,110258385.39364427
133,2.0000000000000004,-0.20000000000000018,0.5,109794990.53720625
134,2.0000000000000004,-0.1000000000000002,0.5454545454545454,109767542.31354222
135,2.0000000000000004,-2.220446049250313e-16,0.6666666666666666,110637555.86389244
136,2.0000000000000004,0.09999999999999964,0.6666666666666666,110013516.09470886
137,2.0000000000000004,0.19999999999999973,0.6923076923076923,114426884.20418118
138,2.0000000000000004,0.2999999999999998,0.7142857142857143,115043375.58713898
139,2.0000000000000004,0.3999999999999997,0.6,113098628.963691
140,2.0000000000000004,0.49999999999999956,0.7058823529411765,111982741.91300596
141,2.0000000000000004,0.5999999999999996,0.7368421052631579,113976717.17972055
142,2.0000000000000004,0.6999999999999997,0.6842105263157895,117064642.89895827
143,2.0000000000000004,0.7999999999999996,0.65,116919515.44629005
144,2.0000000000000004,0.8999999999999995,0.5217391304347826,120343199.7043517
145,2.0000000000000004,0.9999999999999996,0.6129032258064516,123832622.0858188
146,2.0000000000000004,1.0999999999999996,0.6666666666666666,121988335.66129532
147,2.0000000000000004,1.1999999999999993,0.6666666666666666,127166705.87148283
148,2.0000000000000004,1.2999999999999994,0.6458333333333334,127378557.88105196
149,2.0000000000000004,1.3999999999999995,0.6,130060250.66582459
150,2.1000000000000005,-1.0,0.6666666666666666,106727049.77063009
151,2.1000000000000005,-0.9,0.8333333333333334,108095513.61845341
152,2.1000000000000005,-0.8,0.8333333333333334,107939254.9880743
153,2.1000000000000005,-0.7000000000000001,0.8333333333333334,108026474.28291535
154,2.1000000000000005,-0.6000000000000001,0.7142857142857143,109862970.45161806
155,2.1000000000000005,-0.5000000000000001,0.8571428571428571,109569372.82557935
156,2.1000000000000005,-0.40000000000000013,0.5714285714285714,110761358.02897856
157,2.1000000000000005,-0.30000000000000016,0.625,110213110.13605145
158,2.1000000000000005,-0.20000000000000018,0.6,109809912.71861173
159,2.1000000000000005,-0.1000000000000002,0.6363636363636364,109800815.79179299
160,2.1000000000000005,-2.220446049250313e-16,0.6666666666666666,110697254.7337063
161,2.1000000000000005,0.09999999999999964,0.6666666666666666,110051984.45366524
162,2.1000000000000005,0.19999999999999973,0.7692307692307693,114336898.16506064
163,2.1000000000000005,0.2999999999999998,0.7142857142857143,114838947.95529705
164,2.1000000000000005,0.3999999999999997,0.6,112933272.00447142
165,2.1000000000000005,0.49999999999999956,0.7647058823529411,111960813.92488381
166,2.1000000000000005,0.5999999999999996,0.7368421052631579,114349367.55643535
167,2.1000000000000005,0.6999999999999997,0.6842105263157895,117418757.36844666
168,2.1000000000000005,0.7999999999999996,0.65,117349827.78576817
169,2.1000000000000005,0.8999999999999995,0.5909090909090909,121307323.74391994
